instance_id,language,article_id,source_path,topic_type,topic_title,body_tag,body_element_id,word_count,conref_targets,text
dita_body:b8dc6b7a02e6a3226195,en,KA-01051_EN,en/KA-01051_EN/ka-01051_is_there_a_family_orders_enforcement_on_73143c98.dita,concept,Is there a Family Orders Enforcement on the client's account? Updated,conbody,,83,,"If yes, do not adjust the payment frequency. If an existing periodic payment is processed and the account is flagged by the Department of Justice (DOJ), the system will automatically revert the payment frequency to monthly on the next monthly pay run. CPMS considers the DOJ withhold start date. Therefore, all outstanding payables (monthly and supplementary) that have been accumulated and are marked ""Pending – In process to be paid” in CPMS will be released to the client. For more information, Family Orders Enforcement (Knowledge)"
dita_body:d44a70824b001fa9011e,en,KA-01051_EN,en/KA-01051_EN/ka-01051_review_the_clients_account_updated.dita,concept,Review the client's account Updated,conbody,,88,,"Look for outstanding work items in Pensions Workload System Guide External link that can affect your actions or decisions. Pensions Workload System Guide Access the Client Profile screen in ITRDS . Ensure you are in the correct client’s account by verifying the Social Insurance Number , Date of Birth and Address . (KA-01649 Snippet 2.0 content. Do not modify or delete.) Review the client's notes for any information that may be important. Refer to ITRDS Notes—Review, Add and Delete (Action) . (KA-01652 Snippet 5.0 content. Do not modify or delete.)"
dita_body:2e1fb41c1c65319f9fbe,en,KA-01051_EN,en/KA-01051_EN/ka-01051_summary.dita,concept,Summary,conbody,,22,,"Periodic payments offer flexibility and are tailored to the client's needs, allowing payments to be made at varying intervals throughout the year."
dita_body:cd9ba018bbca25c79b90,en,KA-01051_EN,en/KA-01051_EN/ka-01051_third_party_contact_payee_new.dita,concept,Third party contact payee New,conbody,,106,,"When the client's payments are made to a trustee (individual or agency), you must adjust the periodic payment request in the trustee payee's account. Payments made through Bulk Pay/Public Trustee must be scheduled on a monthly basis for the client. Therefore, clients with a Bulk Pay/Public Trustee payee cannot receive periodic payments. If the client has a payment frequency other than monthly and a Bulk Pay/Trustee is added to the account, the system automatically changes the payment frequency to monthly. However, if you remove the Bulk Pay/Trustee, you must also manually adjust the periodic payment to the frequency the client had requested."
dita_body:37edd9fd31e6efbac46c,en,KA-01051_EN,en/KA-01051_EN/ka-01051_update_the_systems_updated.dita,concept,Update the systems Updated,conbody,,75,,"Update the client's notes in ITRDS to record details of your actions or decisions made on the account. Refer to ITRDS Notes—Review, Add and Delete (Action) . (KA-01651 Snippet 4.0 content. Do not modify or delete.) Place a copy of the letter in the client's file. Update the work item in PWS , if applicable. For more details, refer to Pensions Workload System Guide Internal link . (KA-02284 Snippet 16.0 content. Do not modify or delete.)"
dita_body:eb73fe2dba184853d509,en,KA-01051_EN,en/KA-01051_EN/ka-01051_view_payment_frequency_new.dita,task,View payment frequency New,taskbody,,27,,"Click CPMS from the institutional header. The CPMS Account Overview screen opens. Select Payments from the navigation bar, then click Payment Frequency . The Payment Frequency screen opens."
dita_body:64fdbf307d93517b817b,en,KA-01051_EN,en/KA-01051_EN/ka-01051_what_you_need_to_know.dita,concept,What you need to know,conbody,,226,en/common_notes/note_0012.dita#note_0012/reuse_note_0012|en/common_notes/note_0013.dita#note_0013/reuse_note_0013,"For clients entitled to benefits, the standard payment frequency is monthly. For clients entitled to a supplementary payable, the standard payment frequency is weekly. In some cases, clients pay significant bank charges when negotiating their benefit payments with a financial institution. To minimize such expenses, the Department can combine their monthly benefit payments into one larger periodic payment by adjusting the frequency of a client's payment to a non-standard payment frequency. Non-standard payment frequencies can be adjusted to: bi-monthly; quarterly; semi-annually; or annually. Do not offer periodic payments to clients unless their monthly amount falls below the $2.00 threshold. In those cases, you may provide the periodic payment option to the client. Adjust the frequency of payments to bi-monthly, quarterly, semi-annually, or annually based on a request by the client or their authorized legal representative. Once a client has a non-standard payment frequency, it will apply to all payments - even supplementary payables, which are usually issued on a weekly payment frequency. Benefits must be paid at least once a year, and a payment must be issued in the December accounting month to ensure the T4 information is correct. Payments due in a calendar year must be paid during that calendar year. Do not accept payment frequency periods greater than one year. All required non-resident tax and OAS recovery tax withholds must be made from periodic payments."
dita_body:87d5371eaba631147034,en,KA-01053_EN,en/KA-01053_EN/ka-01053_glossary.dita,reference,Glossary,refbody,,9,,Bulk Pay / Public Trustee Trustee Trustee - Accounting Trustee - Non Accounting Trustee - Supporting
dita_body:42c65e9899dd97198eb7,en,KA-01053_EN,en/KA-01053_EN/ka-01053_summary.dita,concept,Summary,conbody,,8,,"Add, modify or delete a trustee in ITRDS ."
dita_body:27566dfa1fd5f382bb8d,en,KA-01053_EN,en/KA-01053_EN/ka-01053_what_you_need_to_do.dita,task,What you need to do,taskbody,,209,en/common_notes/note_0016.dita#note_0016/reuse_note_0016|en/common_notes/note_0018.dita#note_0018/reuse_note_0018|en/common_tables/table_0016.dita#table_0016/reuse_table_0016|en/common_tables/table_0017.dita#table_0017/reuse_table_0017|en/common_tables/table_0018.dita#table_0018/reuse_table_0018|en/common_tables/table_0019.dita#table_0019/reuse_table_0019|en/common_tables/table_0020.dita#table_0020/reuse_table_0020|en/common_tables/table_0021.dita#table_0021/reuse_table_0021|en/common_tables/table_0022.dita#table_0022/reuse_table_0022|en/common_tables/table_0023.dita#table_0023/reuse_table_0023|en/common_tables/table_0024.dita#table_0024/reuse_table_0024,"In ITRDS , access the Client Profile screen. Click Contact / Applicant from the navigation menu. The Contact / Applicant screen opens. Choose one of the following actions: Enter the Receipt Date (YYYYMMDD). Add or modify the Contact / Applicant Data block as follows: If you select Bulk Pay / Public Trustee as the Role , complete as follows: If you select Trustee - Accounting , Trustee - Non Accounting or Trustee - Supporting as the Role , complete as follows: If you select Individual Contact as the Type : If you select Organization as the Type : Complete the documentation fields as follows: Complete the Mailing block. If at any time you need to clear the information you have entered and start over, click Reset . Complete or modify the domestic Direct Deposit block using the sample void cheque below to help you enter the direct deposit information. Figure 1. Sample void cheque Void cheque Complete or modify the Telephone block as follows: Complete one of the following: If you are on the Modify Contact / Applicant screen, click Save . The Contact / Applicant screen opens. If you are on the Add Contact / Applicant screen, click Save to open the Contact / Applicant screen or click Save and Add to add another third party contact. Modify the payee. Refer to Payee—Modify in ITRDS (Action) . Payee—Modify in ITRDS (Action)"
