"item1_index","item2_index","item1_node_id","item2_node_id","embedding_similarity","cross_encoder_score","final_relationship_type","final_analysis","is_borderline","classification_source","llm_review_status","item1_node_type","item1_article_path","item1_article_title","item1_language","item1_topic_path","item1_source_element_path","item1_element_id","item1_conref_targets","item1_text","item2_node_type","item2_article_path","item2_article_title","item2_language","item2_topic_path","item2_source_element_path","item2_element_id","item2_conref_targets","item2_text","item1_original_content","item2_original_content"
"3249","3353","dita_document:8acbf675d3a127bc250b","dita_document:f841f6e4f64892c055bf","1.0","0.9992016","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3250.dita","Note","","","note_c_3250.dita","","","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. ».","dita_document","note_c_3354.dita","Note","","","note_c_3354.dita","","","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs.».","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. ».","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs.»."
"3249","3355","dita_document:8acbf675d3a127bc250b","dita_document:01d48ccf21d274e97b40","1.0","0.9992016","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3250.dita","Note","","","note_c_3250.dita","","","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. ».","dita_document","note_c_3356.dita","Note","","","note_c_3356.dita","","","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : «Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. ».","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : « Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. ».","Note Remarque : Si des renseignements fournis sur le formulaire de demande ne peuvent pas être vérifiés, ajoutez la remarque suivante à la section 4.9 du formulaire de liaison : «Veuillez noter que les renseignements se trouvant sur le formulaire de demande ci-joint ont été vérifiés par Service Canada seulement si les renseignements se trouvent sur ce formulaire de liaison ou s'ils sont joints à des documents justificatifs. »."
"3489","3632","dita_document:0a2abe205abeb58935ed","dita_document:27bb04a6243da9cfdcde","1.0","0.9997843","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3490.dita","Note","","","note_c_3490.dita","","","Note Remarque : Il est obligatoire que vous saisissiez le Prénom , le Nom de famille et au moins l’un des critères de recherche suivants : Date de naissance Province Pays Code postal","dita_document","note_c_3633.dita","Note","","","note_c_3633.dita","","","Note Remarque : Il est obligatoire que vous saisissiez le Prénom, le Nom de famille et au moins l’un des critères de recherche suivants : Date de naissance Province Pays Code postal","Note Remarque : Il est obligatoire que vous saisissiez le Prénom , le Nom de famille et au moins l’un des critères de recherche suivants : Date de naissance Province Pays Code postal","Note Remarque : Il est obligatoire que vous saisissiez le Prénom, le Nom de famille et au moins l’un des critères de recherche suivants : Date de naissance Province Pays Code postal"
"3577","3586","dita_document:7a51e607ecbb60ac6694","dita_document:697f792481dbff48ed77","1.0","0.99987495","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3578.dita","Note","","","note_c_3578.dita","","","Note Remarque: Si vous choisissez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires.","dita_document","note_c_3587.dita","Note","","","note_c_3587.dita","","","Note Remarque : Si vous choisissez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires.","Note Remarque: Si vous choisissez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires.","Note Remarque : Si vous choisissez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires."
"3592","3594","dita_document:100278b1ab69124ad6f2","dita_document:ea4a553c948144fee87d","1.0","0.9998379","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3593.dita","Note","","","note_c_3593.dita","","","Note Remarque : Ne cliquez pas sur l’icône « plus » ( + ). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de cotisation..","dita_document","note_c_3595.dita","Note","","","note_c_3595.dita","","","Note Remarque : Ne cliquez pas sur l’icône « plus » ( + ). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de cotisation.","Note Remarque : Ne cliquez pas sur l’icône « plus » ( + ). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de cotisation..","Note Remarque : Ne cliquez pas sur l’icône « plus » ( + ). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de cotisation."
"3593","3597","dita_document:35b70105e6c3a6ef4790","dita_document:26b13e7e2de50e9b59ed","1.0","0.99985415","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3594.dita","Note","","","note_c_3594.dita","","","Note Remarque : Ne cliquez pas sur l’icône « plus » ( + ). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de résidence.","dita_document","note_c_3598.dita","Note","","","note_c_3598.dita","","","Note Remarque : Ne cliquez pas sur l’icône « plus » (+). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de résidence.","Note Remarque : Ne cliquez pas sur l’icône « plus » ( + ). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de résidence.","Note Remarque : Ne cliquez pas sur l’icône « plus » (+). Assurez-vous de cliquer sur l’hyperlien pour accéder aux détails de la période de résidence."
"3607","3608","dita_document:6194afd27f33f12e6417","dita_document:f59048236cda5d86f34c","1.0","0.9998444","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3608.dita","Note","","","note_c_3608.dita","","","Note Remarque : Effectuez une recherche en utilisant soit les critères de recherche soit les critères de recherche additionnels, mais pas les deux types.","dita_document","note_c_3609.dita","Note","","","note_c_3609.dita","","","Note Remarque : Effectuez une recherche en utilisant soit les critères de recherche, soit les critères de recherche additionnels, mais pas les deux types.","Note Remarque : Effectuez une recherche en utilisant soit les critères de recherche soit les critères de recherche additionnels, mais pas les deux types.","Note Remarque : Effectuez une recherche en utilisant soit les critères de recherche, soit les critères de recherche additionnels, mais pas les deux types."
"3627","4576","dita_document:7bce2e196c5feb824995","dita_document:37886da8b19ce06acd6f","1.0","0.9999051","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3628.dita","Note","","","note_c_3628.dita","","","Note Remarque: Cette étape est obligatoire. Vous pouvez également saisir le nom du pays dans le champ.","dita_document","note_c_4577.dita","Note","","","note_c_4577.dita","","","Note Remarque : Cette étape est obligatoire. Vous pouvez également saisir le nom du pays dans le champ.","Note Remarque: Cette étape est obligatoire. Vous pouvez également saisir le nom du pays dans le champ.","Note Remarque : Cette étape est obligatoire. Vous pouvez également saisir le nom du pays dans le champ."
"3643","3659","dita_document:23e21d1799ba1a489f4b","dita_document:9395523aa0bed9061a5c","1.0","0.99985856","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3644.dita","Note","","","note_c_3644.dita","","","Note Remarque : Si vous sélectionnez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires.","dita_document","note_c_3660.dita","Note","","","note_c_3660.dita","","","Note Remarque : Si vous sélectionnez Gouvernement étranger, les champs Reçus du pays et Mode de réception deviendront obligatoires .","Note Remarque : Si vous sélectionnez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires.","Note Remarque : Si vous sélectionnez Gouvernement étranger, les champs Reçus du pays et Mode de réception deviendront obligatoires ."
"3668","3680","dita_document:c71de2cdc2929cd9beb9","dita_document:4cdb474f85e8caa549f6","1.0","0.9997158","duplicate/semantic duplicate","Normalized node text is identical.","False","cross_encoder","not_needed","dita_document","note_c_3669.dita","Note","","","note_c_3669.dita","","","Note Remarque: La sous-catégorie du gabarit dépend de la catégorie du gabarit sélectionnée dans le champ Catégorie du gabarit ci-dessous. L’option Foreign benefits_Prestations-étrangères doit être sélectionnée dans le champ Catégorie de gabarit pour pouvoir ensuite choisir la Sous-catégorie du gabarit appropriée.","dita_document","note_c_3681.dita","Note","","","note_c_3681.dita","","","Note Remarque : La sous-catégorie du gabarit dépend de la catégorie du gabarit sélectionnée dans le champ Catégorie du gabarit ci-dessous. L’option Foreign benefits_Prestations-étrangères doit être sélectionnée dans le champ Catégorie de gabarit pour pouvoir ensuite choisir la Sous-catégorie du gabarit appropriée.","Note Remarque: La sous-catégorie du gabarit dépend de la catégorie du gabarit sélectionnée dans le champ Catégorie du gabarit ci-dessous. L’option Foreign benefits_Prestations-étrangères doit être sélectionnée dans le champ Catégorie de gabarit pour pouvoir ensuite choisir la Sous-catégorie du gabarit appropriée.","Note Remarque : La sous-catégorie du gabarit dépend de la catégorie du gabarit sélectionnée dans le champ Catégorie du gabarit ci-dessous. L’option Foreign benefits_Prestations-étrangères doit être sélectionnée dans le champ Catégorie de gabarit pour pouvoir ensuite choisir la Sous-catégorie du gabarit appropriée."
