item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
3605,4168,dita_document:ae270fe4f4857f5ae1ed,dita_document:f51b829a8dafb052e921,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3605,4169,dita_document:ae270fe4f4857f5ae1ed,dita_document:d921a0dd4c17cc0a0b3a,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3752,3755,dita_document:5765502a22173441c21e,dita_document:4d6ca632978a99da5093,1.0000003576278689,0.99985147,duplicate/semantic duplicate,all_notes_fr_cluster_00462,all_notes_fr_cluster_00462,all_notes_fr_cluster_00462,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3752,3757,dita_document:5765502a22173441c21e,dita_document:53ce4cbcf4c6f688026a,1.0000003576278689,0.99985147,duplicate/semantic duplicate,all_notes_fr_cluster_00462,all_notes_fr_cluster_00462,all_notes_fr_cluster_00462,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3785,3786,dita_document:952ec303a46fc3e47090,dita_document:d7ceb0351b27006ab77f,1.0000003576278689,0.99985117,duplicate/semantic duplicate,all_notes_fr_cluster_00320,all_notes_fr_cluster_00320,all_notes_fr_cluster_00320,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3785,3789,dita_document:952ec303a46fc3e47090,dita_document:2e5bcfedc13ac56dd09d,1.0000003576278689,0.99985117,duplicate/semantic duplicate,all_notes_fr_cluster_00320,all_notes_fr_cluster_00320,all_notes_fr_cluster_00320,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3866,3867,dita_document:ffc1a26bd669857627db,dita_document:a6902f2347b7f0fbc2b5,1.0000003576278689,0.99988586,duplicate/semantic duplicate,all_notes_fr_cluster_00672,all_notes_fr_cluster_00672,all_notes_fr_cluster_00672,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3866,3868,dita_document:ffc1a26bd669857627db,dita_document:8fb85f063d91e5fdc124,1.0000003576278689,0.99988586,duplicate/semantic duplicate,all_notes_fr_cluster_00672,all_notes_fr_cluster_00672,all_notes_fr_cluster_00672,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3936,3938,dita_document:164f5b4380e201a63976,dita_document:d9978abec02e13b46115,1.0000003576278689,0.999847,duplicate/semantic duplicate,all_notes_fr_cluster_00183,all_notes_fr_cluster_00183,all_notes_fr_cluster_00183,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3947,3949,dita_document:ee66309957c0601a9833,dita_document:ba9b9b38b7494f4c8034,1.0000003576278689,0.9996066,duplicate/semantic duplicate,all_notes_fr_cluster_00739,all_notes_fr_cluster_00739,all_notes_fr_cluster_00739,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4038,4039,dita_document:35620cffd6a13aecc8ff,dita_document:8ab631ef06e533e73a3b,1.0000003576278689,0.9977813,duplicate/semantic duplicate,all_notes_fr_cluster_00359,all_notes_fr_cluster_00359,all_notes_fr_cluster_00359,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4308,4381,dita_document:e5b98facb18c9aa8cd84,dita_document:70d94ba28ecefe6d4123,1.0000003576278689,0.99989223,duplicate/semantic duplicate,all_notes_fr_cluster_00247,all_notes_fr_cluster_00247,all_notes_fr_cluster_00247,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4547,4548,dita_document:53f7730a334effe7e62a,dita_document:ffc1c929f0d77767341b,1.0000003576278689,0.9998764,duplicate/semantic duplicate,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4547,4550,dita_document:53f7730a334effe7e62a,dita_document:8fd64329e4dd226f903a,1.0000003576278689,0.9998764,duplicate/semantic duplicate,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4547,4551,dita_document:53f7730a334effe7e62a,dita_document:93d8db72fbb5a0e11210,1.0000003576278689,0.9998764,duplicate/semantic duplicate,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4547,4552,dita_document:53f7730a334effe7e62a,dita_document:0e5d08fd3ad9fd428d88,1.0000003576278689,0.9998764,duplicate/semantic duplicate,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4547,4553,dita_document:53f7730a334effe7e62a,dita_document:094315070222f9f60e57,1.0000003576278689,0.9998764,duplicate/semantic duplicate,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4547,4554,dita_document:53f7730a334effe7e62a,dita_document:cfaec72944bb17913f77,1.0000003576278689,0.9998764,duplicate/semantic duplicate,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,all_notes_fr_cluster_00080,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4666,4670,dita_document:f70a416b7e4b67713588,dita_document:0d78e3e5b9620a3d46fc,1.0000003576278689,0.99936616,duplicate/semantic duplicate,all_notes_fr_cluster_00124,all_notes_fr_cluster_00124,all_notes_fr_cluster_00124,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4917,4920,dita_document:b1ba098da94ea8afaa21,dita_document:50fa7cb1aa03aa0e6ce6,1.0000003576278689,0.9997721,duplicate/semantic duplicate,all_notes_fr_cluster_00476,all_notes_fr_cluster_00476,all_notes_fr_cluster_00476,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4917,4923,dita_document:b1ba098da94ea8afaa21,dita_document:da897568538a69bb7d4e,1.0000003576278689,0.9997721,duplicate/semantic duplicate,all_notes_fr_cluster_00476,all_notes_fr_cluster_00476,all_notes_fr_cluster_00476,yes,Normalized node text is identical.,False,cross_encoder,not_needed
5164,5677,dita_document:acb6eccd364072ea8ddb,dita_document:e8e944e4d382ab833c23,1.0000003576278689,0.99982923,duplicate/semantic duplicate,all_notes_fr_cluster_00018,all_notes_fr_cluster_00018,all_notes_fr_cluster_00018,yes,Normalized node text is identical.,False,cross_encoder,not_needed
5611,5620,dita_document:eb7ecd72606c50add93a,dita_document:7d003c7584f4f113d127,1.0000003576278689,0.9998531,duplicate/semantic duplicate,all_notes_fr_cluster_00160,all_notes_fr_cluster_00160,all_notes_fr_cluster_00160,yes,Normalized node text is identical.,False,cross_encoder,not_needed
322,331,dita_document:cb19cc4d67779ab54751,dita_document:e40280d15bae67ac3782,1.0000003576278689,0.9998643,duplicate/semantic duplicate,all_notes_fr_cluster_00760,all_notes_fr_cluster_00760,all_notes_fr_cluster_00760,yes,Normalized node text is identical.,False,cross_encoder,not_needed
322,333,dita_document:cb19cc4d67779ab54751,dita_document:f535fecacf0a77b85bf3,1.0000003576278689,0.9998643,duplicate/semantic duplicate,all_notes_fr_cluster_00760,all_notes_fr_cluster_00760,all_notes_fr_cluster_00760,yes,Normalized node text is identical.,False,cross_encoder,not_needed
331,333,dita_document:e40280d15bae67ac3782,dita_document:f535fecacf0a77b85bf3,1.0000003576278689,0.9998643,duplicate/semantic duplicate,all_notes_fr_cluster_00760,all_notes_fr_cluster_00760,all_notes_fr_cluster_00760,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,3607,dita_document:0bb1e3b667df99a2ab88,dita_document:5fdd633b3287644b432c,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,3624,dita_document:0bb1e3b667df99a2ab88,dita_document:b62d6aabcb5dfaa25652,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,3626,dita_document:0bb1e3b667df99a2ab88,dita_document:d1353bc7caf9cc46f2ba,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,3628,dita_document:0bb1e3b667df99a2ab88,dita_document:ece05955c06502eff8b7,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4005,dita_document:0bb1e3b667df99a2ab88,dita_document:75f4e561a46bf4c8f364,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4006,dita_document:0bb1e3b667df99a2ab88,dita_document:749fe7f9c552612370cc,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4009,dita_document:0bb1e3b667df99a2ab88,dita_document:332ff300acccf3b1334f,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4054,dita_document:0bb1e3b667df99a2ab88,dita_document:4b9b3ff912db75c76734,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4057,dita_document:0bb1e3b667df99a2ab88,dita_document:95dd03167c9435d9eb10,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4059,dita_document:0bb1e3b667df99a2ab88,dita_document:efa112c93bb6d26c7728,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4141,dita_document:0bb1e3b667df99a2ab88,dita_document:fac342bf6a92ee4f915c,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4145,dita_document:0bb1e3b667df99a2ab88,dita_document:88d742a386022bd1543c,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4149,dita_document:0bb1e3b667df99a2ab88,dita_document:a6454d6ddebc173f04b7,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4167,dita_document:0bb1e3b667df99a2ab88,dita_document:363cc1c6f9b123dd1949,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4168,dita_document:0bb1e3b667df99a2ab88,dita_document:f51b829a8dafb052e921,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3606,4169,dita_document:0bb1e3b667df99a2ab88,dita_document:d921a0dd4c17cc0a0b3a,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,3624,dita_document:5fdd633b3287644b432c,dita_document:b62d6aabcb5dfaa25652,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,3626,dita_document:5fdd633b3287644b432c,dita_document:d1353bc7caf9cc46f2ba,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,3628,dita_document:5fdd633b3287644b432c,dita_document:ece05955c06502eff8b7,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4005,dita_document:5fdd633b3287644b432c,dita_document:75f4e561a46bf4c8f364,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4006,dita_document:5fdd633b3287644b432c,dita_document:749fe7f9c552612370cc,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4009,dita_document:5fdd633b3287644b432c,dita_document:332ff300acccf3b1334f,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4054,dita_document:5fdd633b3287644b432c,dita_document:4b9b3ff912db75c76734,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4057,dita_document:5fdd633b3287644b432c,dita_document:95dd03167c9435d9eb10,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4059,dita_document:5fdd633b3287644b432c,dita_document:efa112c93bb6d26c7728,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4141,dita_document:5fdd633b3287644b432c,dita_document:fac342bf6a92ee4f915c,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4145,dita_document:5fdd633b3287644b432c,dita_document:88d742a386022bd1543c,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4149,dita_document:5fdd633b3287644b432c,dita_document:a6454d6ddebc173f04b7,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4167,dita_document:5fdd633b3287644b432c,dita_document:363cc1c6f9b123dd1949,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4168,dita_document:5fdd633b3287644b432c,dita_document:f51b829a8dafb052e921,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3607,4169,dita_document:5fdd633b3287644b432c,dita_document:d921a0dd4c17cc0a0b3a,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3624,3626,dita_document:b62d6aabcb5dfaa25652,dita_document:d1353bc7caf9cc46f2ba,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3624,3628,dita_document:b62d6aabcb5dfaa25652,dita_document:ece05955c06502eff8b7,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3624,4005,dita_document:b62d6aabcb5dfaa25652,dita_document:75f4e561a46bf4c8f364,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
3624,4006,dita_document:b62d6aabcb5dfaa25652,dita_document:749fe7f9c552612370cc,1.0000003576278689,0.9992016,duplicate/semantic duplicate,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,all_notes_fr_cluster_00012,yes,Normalized node text is identical.,False,cross_encoder,not_needed
