item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
5206,5209,dita_document:4182cde49af9dee19c9b,dita_document:867a532fd9123b794a5d,1.0000004768371582,0.99988663,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05482_note_0058.dita,Note,,,KA-05482_note_0058.dita,,,dita_document,KA-05482_note_0061.dita,Note,,,KA-05482_note_0061.dita,,,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.
5206,5211,dita_document:4182cde49af9dee19c9b,dita_document:5e2da696cbdec62b8a02,1.0000004768371582,0.99988663,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05482_note_0058.dita,Note,,,KA-05482_note_0058.dita,,,dita_document,KA-05482_note_0063.dita,Note,,,KA-05482_note_0063.dita,,,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.
5399,5400,dita_document:2f68cfc7e9b7a9814214,dita_document:6627cefda1d08cbee1f4,1.0000004768371582,0.99992657,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05501_note_0031.dita,Note,,,KA-05501_note_0031.dita,,,dita_document,KA-05501_note_0032.dita,Note,,,KA-05501_note_0032.dita,,,"Note Remarque : La période entre la date de création (De) et la date de création (Au) ne doit pas dépasser 90 jours, y compris les dates de création (De) et (Au).","Note Remarque : La période entre la date de création (De) et la date de création (Au) ne doit pas dépasser 90 jours, y compris les dates de création (De) et (Au)."
5420,5421,dita_document:0aa94e448c55d2186909,dita_document:85634c10d7e94e5ec408,1.0000004768371582,0.99978364,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05502_note_0009.dita,Note,,,KA-05502_note_0009.dita,,,dita_document,KA-05502_note_0010.dita,Note,,,KA-05502_note_0010.dita,,,"Note Remarque : Vous pouvez utiliser soit le champ Montant de recouvrement , ou le champ Pourcentage de recouvrement lorsque vous modifiez manuellement le montant maximal de la retenue. La case Calcul automatique doit être décochée pour que les modifications soient prises en compte.","Note Remarque : Vous pouvez utiliser soit le champ Montant de recouvrement , ou le champ Pourcentage de recouvrement lorsque vous modifiez manuellement le montant maximal de la retenue. La case Calcul automatique doit être décochée pour que les modifications soient prises en compte."
4311,4338,dita_document:203b4efd5abfeb4a158a,dita_document:faa6f8743996dc33b8b3,1.0000004768371582,0.99987316,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05225_note_0016.dita,Note,,,KA-05225_note_0016.dita,,,dita_document,KA-05230_note_0005.dita,Note,,,KA-05230_note_0005.dita,,,Note Remarque : Non requis en ce moment.,Note Remarque : Non requis en ce moment.
4311,4339,dita_document:203b4efd5abfeb4a158a,dita_document:d56a3127adefc8203565,1.0000004768371582,0.99987316,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05225_note_0016.dita,Note,,,KA-05225_note_0016.dita,,,dita_document,KA-05230_note_0006.dita,Note,,,KA-05230_note_0006.dita,,,Note Remarque : Non requis en ce moment.,Note Remarque : Non requis en ce moment.
4311,4340,dita_document:203b4efd5abfeb4a158a,dita_document:c8b6283627599843774c,1.0000004768371582,0.99987316,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05225_note_0016.dita,Note,,,KA-05225_note_0016.dita,,,dita_document,KA-05230_note_0007.dita,Note,,,KA-05230_note_0007.dita,,,Note Remarque : Non requis en ce moment.,Note Remarque : Non requis en ce moment.
4338,4339,dita_document:faa6f8743996dc33b8b3,dita_document:d56a3127adefc8203565,1.0000004768371582,0.99987316,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05230_note_0005.dita,Note,,,KA-05230_note_0005.dita,,,dita_document,KA-05230_note_0006.dita,Note,,,KA-05230_note_0006.dita,,,Note Remarque : Non requis en ce moment.,Note Remarque : Non requis en ce moment.
4338,4340,dita_document:faa6f8743996dc33b8b3,dita_document:c8b6283627599843774c,1.0000004768371582,0.99987316,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05230_note_0005.dita,Note,,,KA-05230_note_0005.dita,,,dita_document,KA-05230_note_0007.dita,Note,,,KA-05230_note_0007.dita,,,Note Remarque : Non requis en ce moment.,Note Remarque : Non requis en ce moment.
4339,4340,dita_document:d56a3127adefc8203565,dita_document:c8b6283627599843774c,1.0000004768371582,0.99987316,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05230_note_0006.dita,Note,,,KA-05230_note_0006.dita,,,dita_document,KA-05230_note_0007.dita,Note,,,KA-05230_note_0007.dita,,,Note Remarque : Non requis en ce moment.,Note Remarque : Non requis en ce moment.
4733,4741,dita_document:beb59d54267f1f3c86e0,dita_document:366c1dfb681a820c8179,1.0000004768371582,0.9993999,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05425_note_0009.dita,Note,,,KA-05425_note_0009.dita,,,dita_document,KA-05425_note_0017.dita,Note,,,KA-05425_note_0017.dita,,,"Note Avertissement : Il doit y avoir une correspondance exacte entre le nom et la date de naissance de la personne avant que vous ne preniez des mesures pour suspendre un compte. En cas de doute ou s’il existe plusieurs correspondances potentielles, ne suspendez pas les prestations tant que vous n’avez pas confirmé que le compte appartient bien à la personne figurant dans le rapport.","Note Avertissement : Il doit y avoir une correspondance exacte entre le nom et la date de naissance de la personne avant que vous ne preniez des mesures pour suspendre un compte. En cas de doute ou s’il existe plusieurs correspondances potentielles, ne suspendez pas les prestations tant que vous n’avez pas confirmé que le compte appartient bien à la personne figurant dans le rapport."
4733,4742,dita_document:beb59d54267f1f3c86e0,dita_document:8975cbffb656c4a55129,1.0000004768371582,0.9993999,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05425_note_0009.dita,Note,,,KA-05425_note_0009.dita,,,dita_document,KA-05425_note_0018.dita,Note,,,KA-05425_note_0018.dita,,,"Note Avertissement : Il doit y avoir une correspondance exacte entre le nom et la date de naissance de la personne avant que vous ne preniez des mesures pour suspendre un compte. En cas de doute ou s’il existe plusieurs correspondances potentielles, ne suspendez pas les prestations tant que vous n’avez pas confirmé que le compte appartient bien à la personne figurant dans le rapport.","Note Avertissement : Il doit y avoir une correspondance exacte entre le nom et la date de naissance de la personne avant que vous ne preniez des mesures pour suspendre un compte. En cas de doute ou s’il existe plusieurs correspondances potentielles, ne suspendez pas les prestations tant que vous n’avez pas confirmé que le compte appartient bien à la personne figurant dans le rapport."
4741,4742,dita_document:366c1dfb681a820c8179,dita_document:8975cbffb656c4a55129,1.0000004768371582,0.9993999,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05425_note_0017.dita,Note,,,KA-05425_note_0017.dita,,,dita_document,KA-05425_note_0018.dita,Note,,,KA-05425_note_0018.dita,,,"Note Avertissement : Il doit y avoir une correspondance exacte entre le nom et la date de naissance de la personne avant que vous ne preniez des mesures pour suspendre un compte. En cas de doute ou s’il existe plusieurs correspondances potentielles, ne suspendez pas les prestations tant que vous n’avez pas confirmé que le compte appartient bien à la personne figurant dans le rapport.","Note Avertissement : Il doit y avoir une correspondance exacte entre le nom et la date de naissance de la personne avant que vous ne preniez des mesures pour suspendre un compte. En cas de doute ou s’il existe plusieurs correspondances potentielles, ne suspendez pas les prestations tant que vous n’avez pas confirmé que le compte appartient bien à la personne figurant dans le rapport."
4899,4900,dita_document:af91993fb6a141166c6d,dita_document:8081fc67b1b2439f6dd9,1.0000004768371582,0.9998689,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05445_note_0016.dita,Note,,,KA-05445_note_0016.dita,,,dita_document,KA-05445_note_0017.dita,Note,,,KA-05445_note_0017.dita,,,Note Remarque : Ce champ n'apparaît que si le formulaire que vous ajoutez est le formulaire ISP-3008.,Note Remarque : Ce champ n'apparaît que si le formulaire que vous ajoutez est le formulaire ISP-3008.
4899,4901,dita_document:af91993fb6a141166c6d,dita_document:e59e6101e28ad5c1da76,1.0000004768371582,0.9998689,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05445_note_0016.dita,Note,,,KA-05445_note_0016.dita,,,dita_document,KA-05445_note_0018.dita,Note,,,KA-05445_note_0018.dita,,,Note Remarque : Ce champ n'apparaît que si le formulaire que vous ajoutez est le formulaire ISP-3008.,Note Remarque : Ce champ n'apparaît que si le formulaire que vous ajoutez est le formulaire ISP-3008.
4900,4901,dita_document:8081fc67b1b2439f6dd9,dita_document:e59e6101e28ad5c1da76,1.0000004768371582,0.9998689,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05445_note_0017.dita,Note,,,KA-05445_note_0017.dita,,,dita_document,KA-05445_note_0018.dita,Note,,,KA-05445_note_0018.dita,,,Note Remarque : Ce champ n'apparaît que si le formulaire que vous ajoutez est le formulaire ISP-3008.,Note Remarque : Ce champ n'apparaît que si le formulaire que vous ajoutez est le formulaire ISP-3008.
5208,5209,dita_document:4d04d6acbba40ed89b94,dita_document:867a532fd9123b794a5d,1.0000004768371582,0.99988663,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05482_note_0060.dita,Note,,,KA-05482_note_0060.dita,,,dita_document,KA-05482_note_0061.dita,Note,,,KA-05482_note_0061.dita,,,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.
5208,5211,dita_document:4d04d6acbba40ed89b94,dita_document:5e2da696cbdec62b8a02,1.0000004768371582,0.99988663,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05482_note_0060.dita,Note,,,KA-05482_note_0060.dita,,,dita_document,KA-05482_note_0063.dita,Note,,,KA-05482_note_0063.dita,,,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.
5209,5211,dita_document:867a532fd9123b794a5d,dita_document:5e2da696cbdec62b8a02,1.0000004768371582,0.99988663,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05482_note_0061.dita,Note,,,KA-05482_note_0061.dita,,,dita_document,KA-05482_note_0063.dita,Note,,,KA-05482_note_0063.dita,,,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.,Note Remarque : Ce champ s'affiche si vous avez saisi des renseignements à la page Renseignements sur l'époux ou le conjoint de fait.
150,154,dita_document:9451620636e846dac1b1,dita_document:ca5a06d8ce5f2bca7f2e,1.0000003576278689,0.9997758,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01117_note_0003.dita,Note,,,KA-01117_note_0003.dita,,,dita_document,KA-01117_note_0007.dita,Note,,,KA-01117_note_0007.dita,,,"Note Remarque : Si vous examinez un mandat de protection émis au Québec, consultez Curatelle (scénario) afin de poursuivre le traitement. Curatelle (scénario) Curatelle (scénario)","Note Remarque : Si vous examinez un mandat de protection émis au Québec, consultez Curatelle (scénario) afin de poursuivre le traitement. Curatelle (scénario) Curatelle (scénario)"
320,322,dita_document:eb6f6167e9055d39ba00,dita_document:cb19cc4d67779ab54751,1.0000003576278689,0.9998643,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01247_note_0009.dita,Note,,,KA-01247_note_0009.dita,,,dita_document,KA-01247_note_0011.dita,Note,,,KA-01247_note_0011.dita,,,Note Remarque : Le SERTI calculera automatiquement les déductions de gains d'emploi en fonction du revenu saisi dans ce champ.,Note Remarque : Le SERTI calculera automatiquement les déductions de gains d'emploi en fonction du revenu saisi dans ce champ.
320,331,dita_document:eb6f6167e9055d39ba00,dita_document:e40280d15bae67ac3782,1.0000003576278689,0.9998643,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01247_note_0009.dita,Note,,,KA-01247_note_0009.dita,,,dita_document,KA-01247_note_0020.dita,Note,,,KA-01247_note_0020.dita,,,Note Remarque : Le SERTI calculera automatiquement les déductions de gains d'emploi en fonction du revenu saisi dans ce champ.,Note Remarque : Le SERTI calculera automatiquement les déductions de gains d'emploi en fonction du revenu saisi dans ce champ.
