item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
4462,5461,dita_document:dba22f604e0ffe1fbf0f,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4464,4465,dita_document:65b1698f9e304f7926c4,dita_document:80d116d5fd59e5f79e9f,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4464,4466,dita_document:65b1698f9e304f7926c4,dita_document:7f6d9b75a723ac0cbc9f,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4464,4468,dita_document:65b1698f9e304f7926c4,dita_document:246112deb3a728637190,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4464,5453,dita_document:65b1698f9e304f7926c4,dita_document:1ad83725960e1eb3d6f8,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4464,5458,dita_document:65b1698f9e304f7926c4,dita_document:8f457919e92b66398713,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4464,5461,dita_document:65b1698f9e304f7926c4,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4465,4466,dita_document:80d116d5fd59e5f79e9f,dita_document:7f6d9b75a723ac0cbc9f,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4465,4468,dita_document:80d116d5fd59e5f79e9f,dita_document:246112deb3a728637190,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4465,5453,dita_document:80d116d5fd59e5f79e9f,dita_document:1ad83725960e1eb3d6f8,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4465,5458,dita_document:80d116d5fd59e5f79e9f,dita_document:8f457919e92b66398713,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4465,5461,dita_document:80d116d5fd59e5f79e9f,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4466,4468,dita_document:7f6d9b75a723ac0cbc9f,dita_document:246112deb3a728637190,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4466,5453,dita_document:7f6d9b75a723ac0cbc9f,dita_document:1ad83725960e1eb3d6f8,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4466,5458,dita_document:7f6d9b75a723ac0cbc9f,dita_document:8f457919e92b66398713,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4466,5461,dita_document:7f6d9b75a723ac0cbc9f,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4468,5453,dita_document:246112deb3a728637190,dita_document:1ad83725960e1eb3d6f8,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4468,5458,dita_document:246112deb3a728637190,dita_document:8f457919e92b66398713,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
4468,5461,dita_document:246112deb3a728637190,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
5453,5458,dita_document:1ad83725960e1eb3d6f8,dita_document:8f457919e92b66398713,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
5453,5461,dita_document:1ad83725960e1eb3d6f8,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
5458,5461,dita_document:8f457919e92b66398713,dita_document:4d8c1a6159d58c378e0e,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed
5684,5686,dita_document:2af8ca8316502b7360bc,dita_document:2ead4b95f27b672a93a8,1.0000004768371582,0.9999032,duplicate/semantic duplicate,all_notes_en_cluster_00304,all_notes_en_cluster_00304,all_notes_en_cluster_00304,yes,Normalized node text is identical.,False,cross_encoder,not_needed
98,102,dita_document:4af1eb7c1f152e2dfaa0,dita_document:88dac71dba9bc0d0687d,1.0000003576278689,0.99994075,duplicate/semantic duplicate,all_notes_en_cluster_00226,all_notes_en_cluster_00226,all_notes_en_cluster_00226,yes,Normalized node text is identical.,False,cross_encoder,not_needed
98,104,dita_document:4af1eb7c1f152e2dfaa0,dita_document:cca9485fea2095485d54,1.0000003576278689,0.99994075,duplicate/semantic duplicate,all_notes_en_cluster_00226,all_notes_en_cluster_00226,all_notes_en_cluster_00226,yes,Normalized node text is identical.,False,cross_encoder,not_needed
131,190,dita_document:a1a5e4f1fe6f476a96e1,dita_document:46b674497fd7881ac02a,1.0000003576278689,0.9998922,duplicate/semantic duplicate,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,Normalized node text is identical.,False,cross_encoder,not_needed
131,245,dita_document:a1a5e4f1fe6f476a96e1,dita_document:5b8139bb55db5f5433b6,1.0000003576278689,0.9998922,duplicate/semantic duplicate,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,Normalized node text is identical.,False,cross_encoder,not_needed
212,1465,dita_document:ad943b51798df24cf639,dita_document:56576f3f7278c3026898,1.0000003576278689,0.99986726,duplicate/semantic duplicate,all_notes_en_cluster_00495,all_notes_en_cluster_00495,all_notes_en_cluster_00495,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,231,dita_document:bf646238666d1017ec90,dita_document:c326c69315a0fe4c6459,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,263,dita_document:bf646238666d1017ec90,dita_document:16a245d9613938c7602e,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,312,dita_document:bf646238666d1017ec90,dita_document:dfc7eaeaaf20de19a3a7,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,341,dita_document:bf646238666d1017ec90,dita_document:21977df42deed83ca49a,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,417,dita_document:bf646238666d1017ec90,dita_document:259a2020888e3b27099f,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,432,dita_document:bf646238666d1017ec90,dita_document:7802e40ca795377f160c,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,481,dita_document:bf646238666d1017ec90,dita_document:54894b8a457a0e9a56ec,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,494,dita_document:bf646238666d1017ec90,dita_document:9408185b9fb513323d5f,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,563,dita_document:bf646238666d1017ec90,dita_document:306cc10d437b22686134,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,764,dita_document:bf646238666d1017ec90,dita_document:4940fdf4a928d9a9adcb,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
227,2814,dita_document:bf646238666d1017ec90,dita_document:e240ca90ae65e3f60008,1.0000003576278689,0.99982697,duplicate/semantic duplicate,all_notes_en_cluster_00182,all_notes_en_cluster_00182,all_notes_en_cluster_00182,yes,Normalized node text is identical.,False,cross_encoder,not_needed
237,239,dita_document:cfd22d64ede770ddeea1,dita_document:9102e804191469e8b83b,1.0000003576278689,0.9998858,duplicate/semantic duplicate,all_notes_en_cluster_00068,all_notes_en_cluster_00068,all_notes_en_cluster_00068,yes,Normalized node text is identical.,False,cross_encoder,not_needed
237,241,dita_document:cfd22d64ede770ddeea1,dita_document:08644b1350f1a893b969,1.0000003576278689,0.9998858,duplicate/semantic duplicate,all_notes_en_cluster_00068,all_notes_en_cluster_00068,all_notes_en_cluster_00068,yes,Normalized node text is identical.,False,cross_encoder,not_needed
297,298,dita_document:fb156415d7ec82c94103,dita_document:d694a272d7b14c835c08,1.0000003576278689,0.9999059,duplicate/semantic duplicate,all_notes_en_cluster_00762,all_notes_en_cluster_00762,all_notes_en_cluster_00762,yes,Normalized node text is identical.,False,cross_encoder,not_needed
319,330,dita_document:19789d84a77ff340095c,dita_document:c2cb0d9b261d5abfc3df,1.0000003576278689,0.9998474,duplicate/semantic duplicate,all_notes_en_cluster_00199,all_notes_en_cluster_00199,all_notes_en_cluster_00199,yes,Normalized node text is identical.,False,cross_encoder,not_needed
438,446,dita_document:53b20792bdae68372ea3,dita_document:5844af6ad3dde0f14abe,1.0000003576278689,0.9999093,duplicate/semantic duplicate,all_notes_en_cluster_00482,all_notes_en_cluster_00482,all_notes_en_cluster_00482,yes,Normalized node text is identical.,False,cross_encoder,not_needed
441,459,dita_document:cbe51e48351f30155a2c,dita_document:da2f839e9594ed20c047,1.0000003576278689,0.99990493,duplicate/semantic duplicate,all_notes_en_cluster_00469,all_notes_en_cluster_00469,all_notes_en_cluster_00469,yes,Normalized node text is identical.,False,cross_encoder,not_needed
441,920,dita_document:cbe51e48351f30155a2c,dita_document:9a276081225eb7774a6c,1.0000003576278689,0.99990493,duplicate/semantic duplicate,all_notes_en_cluster_00469,all_notes_en_cluster_00469,all_notes_en_cluster_00469,yes,Normalized node text is identical.,False,cross_encoder,not_needed
441,956,dita_document:cbe51e48351f30155a2c,dita_document:50de044d3605e2f09591,1.0000003576278689,0.99990493,duplicate/semantic duplicate,all_notes_en_cluster_00469,all_notes_en_cluster_00469,all_notes_en_cluster_00469,yes,Normalized node text is identical.,False,cross_encoder,not_needed
598,599,dita_document:5687562bdae6456eb1e5,dita_document:2a60567ccea1774a3795,1.0000003576278689,0.9999331,duplicate/semantic duplicate,all_notes_en_cluster_00298,all_notes_en_cluster_00298,all_notes_en_cluster_00298,yes,Normalized node text is identical.,False,cross_encoder,not_needed
669,673,dita_document:a44c08657e1b3965f8f1,dita_document:90bb65018e9c9fb0543b,1.0000003576278689,0.9998384,duplicate/semantic duplicate,all_notes_en_cluster_00659,all_notes_en_cluster_00659,all_notes_en_cluster_00659,yes,Normalized node text is identical.,False,cross_encoder,not_needed
802,803,dita_document:d532c7948fd721f7c848,dita_document:144840125e4be953ef91,1.0000003576278689,0.9998264,duplicate/semantic duplicate,all_notes_en_cluster_00162,all_notes_en_cluster_00162,all_notes_en_cluster_00162,yes,Normalized node text is identical.,False,cross_encoder,not_needed
871,1327,dita_document:8924d11e77c8baef0530,dita_document:c068a149c6d2ca5ff929,1.0000003576278689,0.99978375,duplicate/semantic duplicate,all_notes_en_cluster_00556,all_notes_en_cluster_00556,all_notes_en_cluster_00556,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1118,1123,dita_document:4d53988949d3d60eb7b2,dita_document:c60e424056b6eee64ff4,1.0000003576278689,0.999673,duplicate/semantic duplicate,all_notes_en_cluster_00455,all_notes_en_cluster_00455,all_notes_en_cluster_00455,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1527,1528,dita_document:6081c2069f55a2af42c3,dita_document:8e4f0cb44561f60fc738,1.0000003576278689,0.9998311,duplicate/semantic duplicate,all_notes_en_cluster_00244,all_notes_en_cluster_00244,all_notes_en_cluster_00244,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1527,1529,dita_document:6081c2069f55a2af42c3,dita_document:43d5a90b378ac032b967,1.0000003576278689,0.9998311,duplicate/semantic duplicate,all_notes_en_cluster_00244,all_notes_en_cluster_00244,all_notes_en_cluster_00244,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1527,2182,dita_document:6081c2069f55a2af42c3,dita_document:deb43d85a154e5f5b46d,1.0000003576278689,0.9998311,duplicate/semantic duplicate,all_notes_en_cluster_00244,all_notes_en_cluster_00244,all_notes_en_cluster_00244,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1527,2183,dita_document:6081c2069f55a2af42c3,dita_document:208676d3e3c7b13d6928,1.0000003576278689,0.9998311,duplicate/semantic duplicate,all_notes_en_cluster_00244,all_notes_en_cluster_00244,all_notes_en_cluster_00244,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1527,2184,dita_document:6081c2069f55a2af42c3,dita_document:a475ef6570150489964f,1.0000003576278689,0.9998311,duplicate/semantic duplicate,all_notes_en_cluster_00244,all_notes_en_cluster_00244,all_notes_en_cluster_00244,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1592,1593,dita_document:05eb2ad467e7a1083ef2,dita_document:ca4aed2740f04b08f969,1.0000003576278689,0.99989897,duplicate/semantic duplicate,all_notes_en_cluster_00051,all_notes_en_cluster_00051,all_notes_en_cluster_00051,yes,Normalized node text is identical.,False,cross_encoder,not_needed
1680,1705,dita_document:0f37ea7481745992d9ab,dita_document:81e234899897f94e87bd,1.0000003576278689,0.9998017,duplicate/semantic duplicate,all_notes_en_cluster_00128,all_notes_en_cluster_00128,all_notes_en_cluster_00128,yes,Normalized node text is identical.,False,cross_encoder,not_needed
