item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
716,717,dita_document:23e4afbdc5d4e8dad1d3,dita_document:e8c4ced45f1f289f4467,1.0000004768371582,0.9995999,duplicate/semantic duplicate,all_notes_en_cluster_00262,all_notes_en_cluster_00262,all_notes_en_cluster_00262,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-01533_note_0005.dita,Note,,,KA-01533_note_0005.dita,,,dita_document,KA-01533_note_0006.dita,Note,,,KA-01533_note_0006.dita,,,"Note Warning: If you send a file from International Operations (IO), ensure that any information (e.g. periods of foreign contributions or residence, foreign benefit information, liaison forms) obtained from Jamaica, Japan or the United States is not sent to the Integrity Services Branch (ISB). This information is restricted and cannot be shared outside of IO. Any other documents on file must be sent. For more information, International Operations—Sharing information obtained under an International Social Security Agreement (Knowledge) International Operations—Sharing information obtained under an International Social Security Agreement (Knowledge)","Note Warning: If you send a file from International Operations (IO), ensure that any information (e.g. periods of foreign contributions or residence, foreign benefit information, liaison forms) obtained from Jamaica, Japan or the United States is not sent to the Integrity Services Branch (ISB). This information is restricted and cannot be shared outside of IO. Any other documents on file must be sent. For more information, International Operations—Sharing information obtained under an International Social Security Agreement (Knowledge) International Operations—Sharing information obtained under an International Social Security Agreement (Knowledge)"
1600,2657,dita_document:faaf73191ce728628e08,dita_document:1be421da680d1db874df,1.0000004768371582,0.99987197,duplicate/semantic duplicate,all_notes_en_cluster_00217,all_notes_en_cluster_00217,all_notes_en_cluster_00217,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-02225_note_0001.dita,Note,,,KA-02225_note_0001.dita,,,dita_document,KA-04559_note_0001.dita,Note,,,KA-04559_note_0001.dita,,,Note Note: You may need to request the file and view the previous Trustee's Accounting Report (ISP-3509) form to obtain this information.,Note Note: You may need to request the file and view the previous Trustee's Accounting Report (ISP-3509) form to obtain this information.
1678,1703,dita_document:9843d66d0252625acad0,dita_document:48dcaf8b20c79b054e6c,1.0000004768371582,0.9998962,duplicate/semantic duplicate,all_notes_en_cluster_00442,all_notes_en_cluster_00442,all_notes_en_cluster_00442,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-02367_note_0003.dita,Callout,,,KA-02367_note_0003.dita,,,dita_document,KA-03109_note_0002.dita,Callout,,,KA-03109_note_0002.dita,,,"Callout Example 1 The Date of Onset (DOO) is May of the current taxation year, the number of months to be excluded from the contributory period is 7.","Callout Example 1 The Date of Onset (DOO) is May of the current taxation year, the number of months to be excluded from the contributory period is 7."
1971,1972,dita_document:218e1db8a4876a6e1cf9,dita_document:855d4e0edab29b288c50,1.0000004768371582,0.9999162,duplicate/semantic duplicate,all_notes_en_cluster_00251,all_notes_en_cluster_00251,all_notes_en_cluster_00251,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-03371_note_0004.dita,Note,,,KA-03371_note_0004.dita,,,dita_document,KA-03371_note_0005.dita,Note,,,KA-03371_note_0005.dita,,,"Note Note: If an individual applies within one year of their effective date, the application can be processed. However, in some cases, it may be necessary to verify their continued residence prior to the effective date.","Note Note: If an individual applies within one year of their effective date, the application can be processed. However, in some cases, it may be necessary to verify their continued residence prior to the effective date."
2187,2191,dita_document:66ca39d0c185a35fdf04,dita_document:e2d4a4ac6917e2e87c1a,1.0000004768371582,0.99991137,duplicate/semantic duplicate,all_notes_en_cluster_00383,all_notes_en_cluster_00383,all_notes_en_cluster_00383,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-04297_note_0002.dita,Note,,,KA-04297_note_0002.dita,,,dita_document,KA-04303_note_0001.dita,Note,,,KA-04303_note_0001.dita,,,"Note Note: An individual is considered to have reached a specific age in the month after the month of their birthday. For example, a contributor whose 65th birthday is in April is considered to have reached age 65 in May.","Note Note: An individual is considered to have reached a specific age in the month after the month of their birthday. For example, a contributor whose 65th birthday is in April is considered to have reached age 65 in May."
2348,2351,dita_document:536e2ffbf5a9f1fcc0a9,dita_document:0d82747a805cf808913d,1.0000004768371582,0.9999115,duplicate/semantic duplicate,all_notes_en_cluster_00118,all_notes_en_cluster_00118,all_notes_en_cluster_00118,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-04369_note_0003.dita,Note,,,KA-04369_note_0003.dita,,,dita_document,KA-04369_note_0006.dita,Note,,,KA-04369_note_0006.dita,,,Note Note: An enquiry should be sent to National Headquarters (NHQ) via the Business Expertise Request Tool (BERT) for further guidance when assessing work capacity in a sheltered work environment.,Note Note: An enquiry should be sent to National Headquarters (NHQ) via the Business Expertise Request Tool (BERT) for further guidance when assessing work capacity in a sheltered work environment.
3440,3492,dita_document:2085694e858a2d1ade9d,dita_document:a5733f2888819d13f348,1.0000004768371582,0.9999029,duplicate/semantic duplicate,all_notes_en_cluster_00243,all_notes_en_cluster_00243,all_notes_en_cluster_00243,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05053_note_0007.dita,Note,,,KA-05053_note_0007.dita,,,dita_document,KA-05072_note_0018.dita,Note,,,KA-05072_note_0018.dita,,,Note Note: This section is mandatory if the applicant signed the application with a mark.,Note Note: This section is mandatory if the applicant signed the application with a mark.
3440,3496,dita_document:2085694e858a2d1ade9d,dita_document:84d705eada1c9722a1c1,1.0000004768371582,0.9999029,duplicate/semantic duplicate,all_notes_en_cluster_00243,all_notes_en_cluster_00243,all_notes_en_cluster_00243,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05053_note_0007.dita,Note,,,KA-05053_note_0007.dita,,,dita_document,KA-05072_note_0022.dita,Note,,,KA-05072_note_0022.dita,,,Note Note: This section is mandatory if the applicant signed the application with a mark.,Note Note: This section is mandatory if the applicant signed the application with a mark.
3440,3516,dita_document:2085694e858a2d1ade9d,dita_document:e4303372cc819bf47ad0,1.0000004768371582,0.9999029,duplicate/semantic duplicate,all_notes_en_cluster_00243,all_notes_en_cluster_00243,all_notes_en_cluster_00243,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05053_note_0007.dita,Note,,,KA-05053_note_0007.dita,,,dita_document,KA-05072_note_0042.dita,Note,,,KA-05072_note_0042.dita,,,Note Note: This section is mandatory if the applicant signed the application with a mark.,Note Note: This section is mandatory if the applicant signed the application with a mark.
3440,3518,dita_document:2085694e858a2d1ade9d,dita_document:77a93f87f1aae6a22a14,1.0000004768371582,0.9999029,duplicate/semantic duplicate,all_notes_en_cluster_00243,all_notes_en_cluster_00243,all_notes_en_cluster_00243,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05053_note_0007.dita,Note,,,KA-05053_note_0007.dita,,,dita_document,KA-05072_note_0044.dita,Note,,,KA-05072_note_0044.dita,,,Note Note: This section is mandatory if the applicant signed the application with a mark.,Note Note: This section is mandatory if the applicant signed the application with a mark.
3497,3519,dita_document:b49568cda9c43c6fd475,dita_document:cbfbf8c354738c6d3b7d,1.0000004768371582,0.99989676,duplicate/semantic duplicate,all_notes_en_cluster_00725,all_notes_en_cluster_00725,all_notes_en_cluster_00725,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05072_note_0023.dita,Note,,,KA-05072_note_0023.dita,,,dita_document,KA-05072_note_0045.dita,Note,,,KA-05072_note_0045.dita,,,Note Note: This section is mandatory if the applicant has an authorized representative.,Note Note: This section is mandatory if the applicant has an authorized representative.
3700,3701,dita_document:a81f40434ea8a59b626e,dita_document:ad61ffb76745c2f8311d,1.0000004768371582,0.9999371,duplicate/semantic duplicate,all_notes_en_cluster_00306,all_notes_en_cluster_00306,all_notes_en_cluster_00306,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05103_note_0002.dita,Note,,,KA-05103_note_0002.dita,,,dita_document,KA-05103_note_0003.dita,Note,,,KA-05103_note_0003.dita,,,"Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained.","Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained."
3700,3702,dita_document:a81f40434ea8a59b626e,dita_document:2b9a4bbbe769bdad0c19,1.0000004768371582,0.9999371,duplicate/semantic duplicate,all_notes_en_cluster_00306,all_notes_en_cluster_00306,all_notes_en_cluster_00306,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05103_note_0002.dita,Note,,,KA-05103_note_0002.dita,,,dita_document,KA-05103_note_0004.dita,Note,,,KA-05103_note_0004.dita,,,"Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained.","Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained."
3700,3703,dita_document:a81f40434ea8a59b626e,dita_document:5f4426b453c7670809eb,1.0000004768371582,0.9999371,duplicate/semantic duplicate,all_notes_en_cluster_00306,all_notes_en_cluster_00306,all_notes_en_cluster_00306,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05103_note_0002.dita,Note,,,KA-05103_note_0002.dita,,,dita_document,KA-05103_note_0005.dita,Note,,,KA-05103_note_0005.dita,,,"Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained.","Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained."
3700,3704,dita_document:a81f40434ea8a59b626e,dita_document:d8d94108a5fff2aba59c,1.0000004768371582,0.9999371,duplicate/semantic duplicate,all_notes_en_cluster_00306,all_notes_en_cluster_00306,all_notes_en_cluster_00306,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05103_note_0002.dita,Note,,,KA-05103_note_0002.dita,,,dita_document,KA-05103_note_0006.dita,Note,,,KA-05103_note_0006.dita,,,"Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained.","Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained."
3790,3792,dita_document:1b0afc201b64d44f77bb,dita_document:b025030834876f20d324,1.0000004768371582,0.9999118,duplicate/semantic duplicate,all_notes_en_cluster_00083,all_notes_en_cluster_00083,all_notes_en_cluster_00083,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05112_note_0007.dita,Note,,,KA-05112_note_0007.dita,,,dita_document,KA-05112_note_0009.dita,Note,,,KA-05112_note_0009.dita,,,"Note Note: If the applicant submits 3 copies of the application form as per instruction sheet, all 3 copies must be sent to India.","Note Note: If the applicant submits 3 copies of the application form as per instruction sheet, all 3 copies must be sent to India."
4281,4284,dita_document:b481464c0003503d3355,dita_document:e513cce63c34d5a56e5f,1.0000004768371582,0.9998782,duplicate/semantic duplicate,all_notes_en_cluster_00666,all_notes_en_cluster_00666,all_notes_en_cluster_00666,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05225_note_0001.dita,Note,,,KA-05225_note_0001.dita,,,dita_document,KA-05225_note_0004.dita,Note,,,KA-05225_note_0004.dita,,,"Note Note: If Power of Attorney is selected, the Power of Attorney (POA) Classification and Power of Attorney (POA) Type fields become mandatory.","Note Note: If Power of Attorney is selected, the Power of Attorney (POA) Classification and Power of Attorney (POA) Type fields become mandatory."
4446,4449,dita_document:4f5b60b4f01c09466df7,dita_document:ad4bb6394f21987b8157,1.0000004768371582,0.99988353,duplicate/semantic duplicate,all_notes_en_cluster_00212,all_notes_en_cluster_00212,all_notes_en_cluster_00212,yes,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,KA-05239_note_0028.dita,Note,,,KA-05239_note_0028.dita,,,dita_document,KA-05239_note_0031.dita,Note,,,KA-05239_note_0031.dita,,,Note Note: All correspondence will show as Correspondence under Type .,Note Note: All correspondence will show as Correspondence under Type .
