item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item1_text,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item2_text
2662,2666,dita_document:01776864162f177a0a63,dita_document:f0809c26b8da7ae6b35d,1.0,0.9998813,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2663.dita,Note,,,note_c_2663.dita,,,"Note Note: The PWS work item must remain under the name and SIN as originally created and should not have the Client information altered. To view the online application, agents will need to enter the SIN for the deceased contributor that the applicant entered on the online application.",dita_document,note_c_2667.dita,Note,,,note_c_2667.dita,,,"Note Note: The PWS work item must remain under the name and SIN as originally created and should not have the Client information altered.To view the online application, agents will need to enter the SIN for the deceased contributor that the applicant entered on the online application."
2672,7353,dita_document:ec9f18635dbd69c648b9,dita_document:5669553081f8c6f5cedf,1.0,0.9998914,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2673.dita,Callout,,,note_c_2673.dita,,,"Callout $9,000 − $5,000 = $4,000",dita_document,note_c_7354.dita,Callout,,,note_c_7354.dita,,,Callout 9 000 $ − 5 000 $ = 4 000 $
2674,7355,dita_document:e388cf0bdfa7c98ee1c9,dita_document:41a2b054ea3662568171,1.0,0.9998963,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2675.dita,Callout,,,note_c_2675.dita,,,"Callout $5,000 + $2,000 = $7,000",dita_document,note_c_7356.dita,Callout,,,note_c_7356.dita,,,Callout 5 000 $ + 2 000 $ = 7 000 $
2675,7356,dita_document:7eddd98845cc68311c9e,dita_document:323c221661ec239dc383,1.0,0.99989,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2676.dita,Callout,,,note_c_2676.dita,,,"Callout $2,000 + $11,000 = $13,000",dita_document,note_c_7357.dita,Callout,,,note_c_7357.dita,,,Callout 2 000 $ + 11 000 $ = 13 000 $
2676,7357,dita_document:3f85ee3c25badb816bfc,dita_document:9f8db063b016eca6b0af,1.0,0.99989504,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2677.dita,Callout,,,note_c_2677.dita,,,"Callout $13,000 − $5,000 = $8,000",dita_document,note_c_7358.dita,Callout,,,note_c_7358.dita,,,Callout 13 000 $ − 5 000 $ = 8 000 $
2678,7359,dita_document:e129ff58e3ee16a0d29e,dita_document:97508459b01c2cd6e5de,1.0,0.99989676,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2679.dita,Callout,,,note_c_2679.dita,,,"Callout $5,000 + $4,000 = $9,000",dita_document,note_c_7360.dita,Callout,,,note_c_7360.dita,,,Callout 5 000 $ + 4 000 $ = 9 000 $
2679,7360,dita_document:090f9492b2c270c7ab8f,dita_document:cd168f82fbe1137c49b1,1.0,0.9998984,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2680.dita,Callout,,,note_c_2680.dita,,,"Callout $3,000 + $18,000 = $21,000",dita_document,note_c_7361.dita,Callout,,,note_c_7361.dita,,,Callout 3 000 $ + 18 000 $ = 21 000 $
2680,7361,dita_document:9d090655d522b2be3aa3,dita_document:44b6a3842e67b8276ca4,1.0,0.99989796,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2681.dita,Callout,,,note_c_2681.dita,,,"Callout $21,000 − $5,000 = $16,000",dita_document,note_c_7362.dita,Callout,,,note_c_7362.dita,,,Callout 21 000 $ − 5 000 $ = 16 000 $
2681,7362,dita_document:e08e64b0d92725a4ceaa,dita_document:ff75ec0b74321388f31c,1.0,0.99988824,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2682.dita,Callout,,,note_c_2682.dita,,,"Callout $5,000 + $5,000 = $10,000",dita_document,note_c_7363.dita,Callout,,,note_c_7363.dita,,,Callout 5 000 $ + 5 000 $ = 10 000 $
2682,7363,dita_document:1cd9fcdfd53a9fad6f11,dita_document:10128ee3bf43550dc688,1.0,0.9999005,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2683.dita,Callout,,,note_c_2683.dita,,,"Callout $18,000 − $3,500 = $14,500",dita_document,note_c_7364.dita,Callout,,,note_c_7364.dita,,,Callout 18 000 $ − 3 500 $ = 14 500 $
2683,7364,dita_document:46a516bcf622058f0361,dita_document:10b19c3aba1a1aadc9e2,1.0,0.99984246,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2684.dita,Callout,,,note_c_2684.dita,,,"Callout $2,750 − $3,500 = −$750",dita_document,note_c_7365.dita,Callout,,,note_c_7365.dita,,,Callout 2 750 $ − 3 500 $ = −750 $
2696,3400,dita_document:5ab378e4930a7be2334d,dita_document:7964faec637c043471f7,1.0,0.9999286,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2697.dita,Note,,,note_c_2697.dita,,,"Note Note: No new manual priority payments for this grant can be issued after March 31, 2023 .",dita_document,note_c_3401.dita,Note,,,note_c_3401.dita,,,"Note Note: No new manual priority payments for this grant can be issued after March 31, 2023."
2715,7396,dita_document:31d56cfb8b80e05066fa,dita_document:eff8f8f14eaad0bed5bc,1.0,0.9998322,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2716.dita,Callout,,,note_c_2716.dita,,,Callout [(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + (M7 × G) ∕ R] × 0.7,dita_document,note_c_7397.dita,Callout,,,note_c_7397.dita,,,"Callout [(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + (M7 × G) ∕ R] × 0,7"
2719,2724,dita_document:4d4c2d058538dee6a521,dita_document:c221efa826e24d8bcb73,1.0,0.9996114,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2720.dita,Callout,,,note_c_2720.dita,,,"Callout [(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + (M7 × G) ∕ R] × 0.7 For more information on the formula, refer to the Formula to calculate a Disability Drop-In section above.",dita_document,note_c_2725.dita,Callout,,,note_c_2725.dita,,,"Callout [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + (M7 × G)] ∕ R] × 0.7 For more information on the formula, refer to the Formula to calculate a Disability Drop-In section above."
2787,2792,dita_document:8cf055edd8f0dc834e96,dita_document:860c5cf50129b95338dc,1.0,0.9998452,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2788.dita,Note,,,note_c_2788.dita,,,Note Note : This field appears on the online application only.,dita_document,note_c_2793.dita,Note,,,note_c_2793.dita,,,Note Note: This field appears on the online application only.
2919,7609,dita_document:313a001ca43c1d37adc3,dita_document:85927b3a96e807ef07ff,1.0,0.99987084,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2920.dita,Callout,,,note_c_2920.dita,,,"Callout ($670.00 × 5) ∕ 5 × 12 = $8,040.00",dita_document,note_c_7610.dita,Callout,,,note_c_7610.dita,,,"Callout (670,00 $ × 5) ∕ 5 × 12 = 8 040,00 $"
2920,7610,dita_document:f8a3578685d2a42f3833,dita_document:43a2cde3462a1393609b,1.0,0.99978906,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2921.dita,Callout,,,note_c_2921.dita,,,"Callout {($418.00 × 2) + ($463.00 × 8)} ∕ 10 × 12 + $408.00 = $5,856.00",dita_document,note_c_7611.dita,Callout,,,note_c_7611.dita,,,"Callout {(418,00 $ × 2) + (463,00 $ × 8)} ∕ 10 × 12 + 408,00 $ = 5 856,00 $"
2921,7611,dita_document:6cae6e81620ea0fbe3e9,dita_document:a5a6cf7803b220b95169,1.0,0.9998694,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2922.dita,Callout,,,note_c_2922.dita,,,"Callout ($463.00 × 7) ∕ 7 × 12 = $5,556.00",dita_document,note_c_7612.dita,Callout,,,note_c_7612.dita,,,"Callout (463,00 $ × 7)∕ 7 × 12 = 5 556,00 $"
2922,7612,dita_document:5bab70d4595c3025c131,dita_document:de64a8869b464b0ba7f6,1.0,0.9998789,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_2923.dita,Callout,,,note_c_2923.dita,,,"Callout ($795.00 × 2) ∕ 2 × 12 = $9,540.00",dita_document,note_c_7613.dita,Callout,,,note_c_7613.dita,,,"Callout (795,00 $ × 2) ∕ 2 × 12 = 9 540,00 $"
3084,3088,dita_document:bbff5b3871feb46f94f0,dita_document:75cd9292582ed9b36d59,1.0,0.9993205,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_3085.dita,Note,,,note_c_3085.dita,,,"Note Note: If the Program Support Clerk cannot validate the date of birth, they must forward the file to an SCBO after the second Bring Forward (BF) period has expired. In the case of a terminal illness application, they must forward the file to an SCBO immediately. Do not set a BF date. The SCBO completes simulation to obtain the Minimum Qualifying Period (MQP) for a DSB ; PRDB requires a manual calculation of the MQP. If a medical adjudicator grants the applicant's CPPD benefits application, the SCBO must advise the applicant that the Department cannot release benefit payments until proof of birth is received.",dita_document,note_c_3089.dita,Note,,,note_c_3089.dita,,,"Note Note: If the Program Support Clerk cannot validate the date of birth, they must forward the file to an SCBO after the second Bring Forward (BF) period has expired. In the case of a terminal illness application, they must forward the file to an SCBO immediately. Do not set a BF date. The SCBO completes simulation to obtain the Minimum Qualifying Period (MQP) for a DSB ; PRDB requires a manual calculation of the MQP. If a medical adjudicator grants the applicant's CPPD benefits application, the SCBO must advise the applicant that the Department cannot release benefit payments until proof of birth is received"
3099,3143,dita_document:befae2511d67c502600f,dita_document:21260438ea90d0236645,1.0,0.99992317,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_3100.dita,Note,,,note_c_3100.dita,,,Note Note: All applicable fields of section 1.1 must be completed when you are transmitting a foreign benefit application.,dita_document,note_c_3144.dita,Note,,,note_c_3144.dita,,,Note Note : All applicable fields of section 1.1 must be completed when you are transmitting a foreign benefit application.
3101,3132,dita_document:5005cea39d24577a473f,dita_document:63f5e02b7749029c58f5,1.0,0.99990684,duplicate/semantic duplicate,Normalized node text is identical.,False,cross_encoder,not_needed,dita_document,note_c_3102.dita,Note,,,note_c_3102.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.9.",dita_document,note_c_3133.dita,Note,,,note_c_3133.dita,,,"Note Note: If there is no applicable protective date, advise the foreign institution in section 4.9 ."
